time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,y_nn_1, y_nn_2,y_nn_3,y_nn_4,y_nn_5,y_nn_6,y_nn_7,y_nn_8,y_nn_9, y_nn_10,y_nn_11,y_nn_12,u_nn_1, u_nn_2, u_nn_3,u_nn_4,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 1.27355, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 26.46953,-0.00000, -0.00000, 0.00000, 26.47619, 0.00000,0.00000, 0.00000 
0.01000, 1.27355, 0.00000, 0.00000, 0.00045, 0.00000, 0.00000, -0.08999, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00045,0.00000, 0.00000, -0.09010, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 26.19504,-0.00000, -0.00000, 0.00000, 26.21946, 0.00000,0.00000, 0.00000 
0.02000, 1.27355, 0.00000, 0.00000, 0.00179, 0.00000, 0.00000, -0.17801, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00180,0.00000, 0.00000, -0.17835, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 25.91757,-0.00000, -0.00000, 0.00000, 25.95740, 0.00000,0.00000, 0.00000 
0.03000, 1.27355, 0.00000, 0.00000, 0.00401, 0.00000, 0.00000, -0.26403, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00401,0.00000, 0.00000, -0.26471, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 25.63737,-0.00000, -0.00000, 0.00000, 25.69063, 0.00000,0.00000, 0.00000 
0.04000, 1.27355, 0.00000, 0.00000, 0.00707, 0.00000, 0.00000, -0.34805, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00708,0.00000, 0.00000, -0.34915, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 25.35471,-0.00000, -0.00000, 0.00000, 25.41974, 0.00000,0.00000, 0.00000 
0.05000, 1.27355, 0.00000, 0.00000, 0.01096, 0.00000, 0.00000, -0.43004, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01099,0.00000, 0.00000, -0.43164, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 25.06982,-0.00000, -0.00000, 0.00000, 25.14527, 0.00000,0.00000, 0.00000 
0.06000, 1.27355, 0.00000, 0.00000, 0.01566, 0.00000, 0.00000, -0.50999, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01571,0.00000, 0.00000, -0.51216, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 24.78296,-0.00000, -0.00000, 0.00000, 24.86767, 0.00000,0.00000, 0.00000 
0.07000, 1.27355, 0.00000, 0.00000, 0.02115, 0.00000, 0.00000, -0.58788, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02123,0.00000, 0.00000, -0.59069, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 24.49438,-0.00000, -0.00000, 0.00000, 24.58739, 0.00000,0.00000, 0.00000 
0.08000, 1.27355, 0.00000, 0.00000, 0.02741, 0.00000, 0.00000, -0.66370, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02752,0.00000, 0.00000, -0.66720, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 24.20431,-0.00000, -0.00000, 0.00000, 24.30479, 0.00000,0.00000, 0.00000 
0.09000, 1.27355, 0.00000, 0.00000, 0.03442, 0.00000, 0.00000, -0.73745, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.03456,0.00000, 0.00000, -0.74169, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 23.91299,-0.00000, -0.00000, 0.00000, 24.02023, 0.00000,0.00000, 0.00000 
