time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,y_nn_1, y_nn_2,y_nn_3,y_nn_4,y_nn_5,y_nn_6,y_nn_7,y_nn_8,y_nn_9, y_nn_10,y_nn_11,y_nn_12,u_nn_1, u_nn_2, u_nn_3,u_nn_4,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 1.63021, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 30.03615,-0.00000, -0.00000, 0.00000, 29.96994, 0.00000,0.00000, 0.00000 
0.01000, 1.63021, 0.00000, 0.00000, 0.00058, 0.00000, 0.00000, -0.11519, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00058,0.00000, 0.00000, -0.11483, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 29.68479,-0.00000, -0.00000, 0.00000, 29.64813, 0.00000,0.00000, 0.00000 
0.02000, 1.63021, 0.00000, 0.00000, 0.00230, 0.00000, 0.00000, -0.22786, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00229,0.00000, 0.00000, -0.22732, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 29.32962,-0.00000, -0.00000, 0.00000, 29.31695, 0.00000,0.00000, 0.00000 
0.03000, 1.63021, 0.00000, 0.00000, 0.00513, 0.00000, 0.00000, -0.33798, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00511,0.00000, 0.00000, -0.33742, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 28.97095,-0.00000, -0.00000, 0.00000, 28.97771, 0.00000,0.00000, 0.00000 
0.04000, 1.63021, 0.00000, 0.00000, 0.00905, 0.00000, 0.00000, -0.44552, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00903,0.00000, 0.00000, -0.44507, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 28.60912,-0.00000, -0.00000, 0.00000, 28.63160, 0.00000,0.00000, 0.00000 
0.05000, 1.63021, 0.00000, 0.00000, 0.01403, 0.00000, 0.00000, -0.55047, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01401,0.00000, 0.00000, -0.55023, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 28.24445,-0.00000, -0.00000, 0.00000, 28.27971, 0.00000,0.00000, 0.00000 
0.06000, 1.63021, 0.00000, 0.00000, 0.02005, 0.00000, 0.00000, -0.65281, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02003,0.00000, 0.00000, -0.65286, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 27.87725,-0.00000, -0.00000, 0.00000, 27.92298, 0.00000,0.00000, 0.00000 
0.07000, 1.63021, 0.00000, 0.00000, 0.02708, 0.00000, 0.00000, -0.75251, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02706,0.00000, 0.00000, -0.75292, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 27.50785,-0.00000, -0.00000, 0.00000, 27.56225, 0.00000,0.00000, 0.00000 
0.08000, 1.63021, 0.00000, 0.00000, 0.03509, 0.00000, 0.00000, -0.84957, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.03508,0.00000, 0.00000, -0.85040, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 27.13654,-0.00000, -0.00000, 0.00000, 27.19825, 0.00000,0.00000, 0.00000 
0.09000, 1.63021, 0.00000, 0.00000, 0.04406, 0.00000, 0.00000, -0.94397, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.04406,0.00000, 0.00000, -0.94526, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 26.76364,-0.00000, -0.00000, 0.00000, 26.83162, 0.00000,0.00000, 0.00000 
0.10000, 1.63021, 0.00000, 0.00000, 0.05396, 0.00000, 0.00000, -1.03571, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.05397,0.00000, 0.00000, -1.03750, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 26.38943,-0.00000, -0.00000, 0.00000, 26.46289, 0.00000,0.00000, 0.00000 
0.11000, 1.63021, 0.00000, 0.00000, 0.06476, 0.00000, 0.00000, -1.12476, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.06480,0.00000, 0.00000, -1.12710, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 26.01422,-0.00000, -0.00000, 0.00000, 26.09254, 0.00000,0.00000, 0.00000 
0.12000, 1.63021, 0.00000, 0.00000, 0.07645, 0.00000, 0.00000, -1.21114, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.07650,0.00000, 0.00000, -1.21405, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 25.63828,-0.00000, -0.00000, 0.00000, 25.72097, 0.00000,0.00000, 0.00000 
0.13000, 1.63021, 0.00000, 0.00000, 0.08898, 0.00000, 0.00000, -1.29482, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.08907,0.00000, 0.00000, -1.29834, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 25.26190,-0.00000, -0.00000, 0.00000, 25.34855, 0.00000,0.00000, 0.00000 
0.14000, 1.63021, 0.00000, 0.00000, 0.10233, 0.00000, 0.00000, -1.37582, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.10246,0.00000, 0.00000, -1.37997, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 24.88536,-0.00000, -0.00000, 0.00000, 24.97560, 0.00000,0.00000, 0.00000 
0.15000, 1.63021, 0.00000, 0.00000, 0.11649, 0.00000, 0.00000, -1.45413, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.11666,0.00000, 0.00000, -1.45893, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 24.50891,-0.00000, -0.00000, 0.00000, 24.60241, 0.00000,0.00000, 0.00000 
0.16000, 1.63021, 0.00000, 0.00000, 0.13141, 0.00000, 0.00000, -1.52975, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.13163,0.00000, 0.00000, -1.53523, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 24.13284,-0.00000, -0.00000, 0.00000, 24.22923, 0.00000,0.00000, 0.00000 
