time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,y_nn_1, y_nn_2,y_nn_3,y_nn_4,y_nn_5,y_nn_6,y_nn_7,y_nn_8,y_nn_9, y_nn_10,y_nn_11,y_nn_12,u_nn_1, u_nn_2, u_nn_3,u_nn_4,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 2.01225, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 33.85647,-0.00000, -0.00000, 0.00000, 33.65967, 0.00000,0.00000, 0.00000 
0.01000, 2.01225, 0.00000, 0.00000, 0.00071, 0.00000, 0.00000, -0.14219, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00071,0.00000, 0.00000, -0.14099, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 33.42278,-0.00000, -0.00000, 0.00000, 33.28313, 0.00000,0.00000, 0.00000 
0.02000, 2.30735, 0.00000, 0.00000, 0.00290, 0.00000, 0.00000, -0.29750, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00288,0.00000, 0.00000, -0.29483, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 35.88592,-0.00000, -0.00000, 0.00000, 35.68632, 0.00000,0.00000, 0.00000 
0.03000, 2.30735, 0.00000, 0.00000, 0.00666, 0.00000, 0.00000, -0.45392, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00661,0.00000, 0.00000, -0.45005, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 35.37905,-0.00000, -0.00000, 0.00000, 35.23985, 0.00000,0.00000, 0.00000 
0.04000, 2.30735, 0.00000, 0.00000, 0.01197, 0.00000, 0.00000, -0.60670, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01187,0.00000, 0.00000, -0.60201, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 34.86764,-0.00000, -0.00000, 0.00000, 34.77413, 0.00000,0.00000, 0.00000 
0.05000, 2.30735, 0.00000, 0.00000, 0.01879, 0.00000, 0.00000, -0.75582, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01863,0.00000, 0.00000, -0.75059, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 34.35214,-0.00000, -0.00000, 0.00000, 34.29218, 0.00000,0.00000, 0.00000 
0.06000, 2.30735, 0.00000, 0.00000, 0.02707, 0.00000, 0.00000, -0.90124, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02687,0.00000, 0.00000, -0.89567, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 33.83299,-0.00000, -0.00000, 0.00000, 33.79684, 0.00000,0.00000, 0.00000 
0.07000, 2.30735, 0.00000, 0.00000, 0.03680, 0.00000, 0.00000, -1.04294, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.03654,0.00000, 0.00000, -1.03717, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 33.31065,-0.00000, -0.00000, 0.00000, 33.29066, 0.00000,0.00000, 0.00000 
0.08000, 2.30735, 0.00000, 0.00000, 0.04792, 0.00000, 0.00000, -1.18090, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.04760,0.00000, 0.00000, -1.17503, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 32.78555,-0.00000, -0.00000, 0.00000, 32.77589, 0.00000,0.00000, 0.00000 
0.09000, 2.30735, 0.00000, 0.00000, 0.06040, 0.00000, 0.00000, -1.31510, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.06002,0.00000, 0.00000, -1.30918, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 32.25812,-0.00000, -0.00000, 0.00000, 32.25450, 0.00000,0.00000, 0.00000 
