time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 0.12500,0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.98400, -0.00000, -0.00000, 0.00000 
0.01000, 0.12500,0.00000, 0.00000, 0.00004, 0.00000, 0.00000, -0.00883, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.95706, -0.00000, -0.00000, 0.00000 
0.02000, 0.12500,0.00000, 0.00000, 0.00018, 0.00000, 0.00000, -0.01747, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.92983, -0.00000, -0.00000, 0.00000 
0.03000, 0.12500,0.00000, 0.00000, 0.00039, 0.00000, 0.00000, -0.02592, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.90232, -0.00000, -0.00000, 0.00000 
0.04000, 0.12500,0.00000, 0.00000, 0.00069, 0.00000, 0.00000, -0.03416, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.87458, -0.00000, -0.00000, 0.00000 
0.05000, 0.12500,0.00000, 0.00000, 0.00108, 0.00000, 0.00000, -0.04221, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.84662, -0.00000, -0.00000, 0.00000 
0.06000, 0.12500,0.00000, 0.00000, 0.00154, 0.00000, 0.00000, -0.05006, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.81846, -0.00000, -0.00000, 0.00000 
0.07000, 0.12500,0.00000, 0.00000, 0.00208, 0.00000, 0.00000, -0.05770, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.79014, -0.00000, -0.00000, 0.00000 
0.08000, 0.12500,0.00000, 0.00000, 0.00269, 0.00000, 0.00000, -0.06514, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.76167, -0.00000, -0.00000, 0.00000 
0.09000, 0.12500,0.00000, 0.00000, 0.00338, 0.00000, 0.00000, -0.07238, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.73307, -0.00000, -0.00000, 0.00000 
0.10000, 0.12500,0.00000, 0.00000, 0.00414, 0.00000, 0.00000, -0.07941, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.70438, -0.00000, -0.00000, 0.00000 
0.11000, 0.12500,0.00000, 0.00000, 0.00497, 0.00000, 0.00000, -0.08624, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.67561, -0.00000, -0.00000, 0.00000 
0.12000, 0.12500,0.00000, 0.00000, 0.00586, 0.00000, 0.00000, -0.09287, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.64678, -0.00000, -0.00000, 0.00000 
0.13000, 0.12500,0.00000, 0.00000, 0.00682, 0.00000, 0.00000, -0.09928, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.61792, -0.00000, -0.00000, 0.00000 
0.14000, 0.12500,0.00000, 0.00000, 0.00785, 0.00000, 0.00000, -0.10549, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.58905, -0.00000, -0.00000, 0.00000 
0.15000, 0.12500,0.00000, 0.00000, 0.00893, 0.00000, 0.00000, -0.11150, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.56019, -0.00000, -0.00000, 0.00000 
0.16000, 0.12500,0.00000, 0.00000, 0.01008, 0.00000, 0.00000, -0.11730, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.53135, -0.00000, -0.00000, 0.00000 
0.17000, 0.12500,0.00000, 0.00000, 0.01128, 0.00000, 0.00000, -0.12289, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.50256, -0.00000, -0.00000, 0.00000 
0.18000, 0.12500,0.00000, 0.00000, 0.01253, 0.00000, 0.00000, -0.12828, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.47384, -0.00000, -0.00000, 0.00000 
0.19000, 0.12500,0.00000, 0.00000, 0.01384, 0.00000, 0.00000, -0.13346, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.44521, -0.00000, -0.00000, 0.00000 
0.20000, 0.12500,0.00000, 0.00000, 0.01520, 0.00000, 0.00000, -0.13844, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.41668, -0.00000, -0.00000, 0.00000 
0.21000, 0.12500,0.00000, 0.00000, 0.01661, 0.00000, 0.00000, -0.14321, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.38827, -0.00000, -0.00000, 0.00000 
0.22000, 0.12500,0.00000, 0.00000, 0.01807, 0.00000, 0.00000, -0.14778, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.36000, -0.00000, -0.00000, 0.00000 
0.23000, 0.12500,0.00000, 0.00000, 0.01956, 0.00000, 0.00000, -0.15215, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.33189, -0.00000, -0.00000, 0.00000 
0.24000, 0.12500,0.00000, 0.00000, 0.02111, 0.00000, 0.00000, -0.15633, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.30395, -0.00000, -0.00000, 0.00000 
0.25000, 0.12500,0.00000, 0.00000, 0.02269, 0.00000, 0.00000, -0.16030, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.27620, -0.00000, -0.00000, 0.00000 
0.26000, 0.12500,0.00000, 0.00000, 0.02431, 0.00000, 0.00000, -0.16407, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.24866, -0.00000, -0.00000, 0.00000 
0.27000, 0.12500,0.00000, 0.00000, 0.02597, 0.00000, 0.00000, -0.16765, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.22134, -0.00000, -0.00000, 0.00000 
0.28000, 0.12500,0.00000, 0.00000, 0.02767, 0.00000, 0.00000, -0.17103, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.19425, -0.00000, -0.00000, 0.00000 
0.29000, 0.12500,0.00000, 0.00000, 0.02939, 0.00000, 0.00000, -0.17423, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.16741, -0.00000, -0.00000, 0.00000 
0.30000, 0.12500,0.00000, 0.00000, 0.03115, 0.00000, 0.00000, -0.17723, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.14083, -0.00000, -0.00000, 0.00000 
0.31000, 0.12500,0.00000, 0.00000, 0.03294, 0.00000, 0.00000, -0.18004, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.11453, -0.00000, -0.00000, 0.00000 
0.32000, 0.12500,0.00000, 0.00000, 0.03475, 0.00000, 0.00000, -0.18266, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.08852, -0.00000, -0.00000, 0.00000 
0.33000, 0.12500,0.00000, 0.00000, 0.03659, 0.00000, 0.00000, -0.18510, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.06281, -0.00000, -0.00000, 0.00000 
0.34000, 0.12500,0.00000, 0.00000, 0.03845, 0.00000, 0.00000, -0.18736, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.03741, -0.00000, -0.00000, 0.00000 
0.35000, 0.12500,0.00000, 0.00000, 0.04033, 0.00000, 0.00000, -0.18944, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.01234, -0.00000, -0.00000, 0.00000 
0.36000, 0.12500,0.00000, 0.00000, 0.04224, 0.00000, 0.00000, -0.19134, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 13.98760, -0.00000, -0.00000, 0.00000 
0.37000, 0.12500,0.00000, 0.00000, 0.04416, 0.00000, 0.00000, -0.19306, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 13.96320, -0.00000, -0.00000, 0.00000 
0.38000, 0.12500,0.00000, 0.00000, 0.04610, 0.00000, 0.00000, -0.19461, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 13.93917, -0.00000, -0.00000, 0.00000 
0.39000, 0.12500,0.00000, 0.00000, 0.04805, 0.00000, 0.00000, -0.19599, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 13.91549, -0.00000, -0.00000, 0.00000 
0.40000, 0.12500,0.00000, 0.00000, 0.05002, 0.00000, 0.00000, -0.19721, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 13.89219, -0.00000, -0.00000, 0.00000 
0.41000, 0.12500,0.00000, 0.00000, 0.05200, 0.00000, 0.00000, -0.19825, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 13.86927, -0.00000, -0.00000, 0.00000 
