time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,y_nn_1, y_nn_2,y_nn_3,y_nn_4,y_nn_5,y_nn_6,y_nn_7,y_nn_8,y_nn_9, y_nn_10,y_nn_11,y_nn_12,u_nn_1, u_nn_2, u_nn_3,u_nn_4,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 2.53433, 0.00000, 0.00000, 0.12452, 0.00000, 0.00000, 0.00050, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.74032,-0.00000, -0.00000, 0.00000, 38.53729, 0.00000,0.00000, 0.00000 
0.01000, 2.53433, 0.00000, 0.00000, 0.12451, 0.00000, 0.00000, 0.00046, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00088,0.00000, 0.00000, -0.17572, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.74024,-0.00000, -0.00000, 0.00000, 38.12647, 0.00000,0.00000, 0.00000 
0.02000, 2.53433, 0.00000, 0.00000, 0.12451, 0.00000, 0.00000, 0.00041, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00350,0.00000, 0.00000, -0.34838, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.74015,-0.00000, -0.00000, 0.00000, 37.68236, 0.00000,0.00000, 0.00000 
0.03000, 2.53433, 0.00000, 0.00000, 0.12451, 0.00000, 0.00000, 0.00037, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00784,0.00000, 0.00000, -0.51777, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.74006,-0.00000, -0.00000, 0.00000, 37.20887, 0.00000,0.00000, 0.00000 
0.04000, 2.53433, 0.00000, 0.00000, 0.12450, 0.00000, 0.00000, 0.00033, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01385,0.00000, 0.00000, -0.68368, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.73996,-0.00000, -0.00000, 0.00000, 36.70998, 0.00000,0.00000, 0.00000 
0.05000, 2.53433, 0.00000, 0.00000, 0.12450, 0.00000, 0.00000, 0.00028, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02150,0.00000, 0.00000, -0.84595, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.73987,-0.00000, -0.00000, 0.00000, 36.18957, 0.00000,0.00000, 0.00000 
0.06000, 2.53433, 0.00000, 0.00000, 0.12450, 0.00000, 0.00000, 0.00024, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.03075,0.00000, 0.00000, -1.00443, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.73977,-0.00000, -0.00000, 0.00000, 35.65132, 0.00000,0.00000, 0.00000 
0.07000, 2.53433, 0.00000, 0.00000, 0.12449, 0.00000, 0.00000, 0.00020, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.04157,0.00000, 0.00000, -1.15902, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.73967,-0.00000, -0.00000, 0.00000, 35.09863, 0.00000,0.00000, 0.00000 
0.08000, 2.53433, 0.00000, 0.00000, 0.12449, 0.00000, 0.00000, 0.00016, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.05392,0.00000, 0.00000, -1.30961, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.73957,-0.00000, -0.00000, 0.00000, 34.53452, 0.00000,0.00000, 0.00000 
0.09000, 2.53433, 0.00000, 0.00000, 0.12449, 0.00000, 0.00000, 0.00012, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.06775,0.00000, 0.00000, -1.45614, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.73946,-0.00000, -0.00000, 0.00000, 33.96167, 0.00000,0.00000, 0.00000 
