time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 1.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.73400, -0.00000, -0.00000, 0.00000 
0.01000, 1.00000,0.00000, 0.00000, 0.00035, 0.00000, 0.00000, -0.07066, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.51847, -0.00000, -0.00000, 0.00000 
0.02000, 1.00000,0.00000, 0.00000, 0.00141, 0.00000, 0.00000, -0.13977, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.30060, -0.00000, -0.00000, 0.00000 
0.03000, 1.00000,0.00000, 0.00000, 0.00314, 0.00000, 0.00000, -0.20732, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.08059, -0.00000, -0.00000, 0.00000 
0.04000, 1.00000,0.00000, 0.00000, 0.00555, 0.00000, 0.00000, -0.27329, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.85864, -0.00000, -0.00000, 0.00000 
0.05000, 1.00000,0.00000, 0.00000, 0.00861, 0.00000, 0.00000, -0.33767, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.63494, -0.00000, -0.00000, 0.00000 
0.06000, 1.00000,0.00000, 0.00000, 0.01230, 0.00000, 0.00000, -0.40044, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.40970, -0.00000, -0.00000, 0.00000 
0.07000, 1.00000,0.00000, 0.00000, 0.01661, 0.00000, 0.00000, -0.46160, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.18310, -0.00000, -0.00000, 0.00000 
0.08000, 1.00000,0.00000, 0.00000, 0.02152, 0.00000, 0.00000, -0.52114, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.95534, -0.00000, -0.00000, 0.00000 
0.09000, 1.00000,0.00000, 0.00000, 0.02703, 0.00000, 0.00000, -0.57905, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.72659, -0.00000, -0.00000, 0.00000 
0.10000, 1.00000,0.00000, 0.00000, 0.03310, 0.00000, 0.00000, -0.63532, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.49705, -0.00000, -0.00000, 0.00000 
0.11000, 1.00000,0.00000, 0.00000, 0.03973, 0.00000, 0.00000, -0.68995, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.26688, -0.00000, -0.00000, 0.00000 
0.12000, 1.00000,0.00000, 0.00000, 0.04689, 0.00000, 0.00000, -0.74293, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.03628, -0.00000, -0.00000, 0.00000 
0.13000, 1.00000,0.00000, 0.00000, 0.05458, 0.00000, 0.00000, -0.79427, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 20.80540, -0.00000, -0.00000, 0.00000 
