time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 2.12500,0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 34.98400, -0.00000, -0.00000, 0.00000 
0.01000, 2.12500,0.00000, 0.00000, 0.00075, 0.00000, 0.00000, -0.15015, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 34.52601, -0.00000, -0.00000, 0.00000 
0.02000, 2.12500,0.00000, 0.00000, 0.00299, 0.00000, 0.00000, -0.29702, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 34.06303, -0.00000, -0.00000, 0.00000 
0.03000, 2.12500,0.00000, 0.00000, 0.00668, 0.00000, 0.00000, -0.44056, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 33.59550, -0.00000, -0.00000, 0.00000 
0.04000, 2.12500,0.00000, 0.00000, 0.01179, 0.00000, 0.00000, -0.58074, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 33.12385, -0.00000, -0.00000, 0.00000 
0.05000, 2.12500,0.00000, 0.00000, 0.01829, 0.00000, 0.00000, -0.71755, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 32.64850, -0.00000, -0.00000, 0.00000 
0.06000, 2.12500,0.00000, 0.00000, 0.02613, 0.00000, 0.00000, -0.85094, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 32.16986, -0.00000, -0.00000, 0.00000 
0.07000, 2.12500,0.00000, 0.00000, 0.03529, 0.00000, 0.00000, -0.98091, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 31.68834, -0.00000, -0.00000, 0.00000 
0.08000, 2.12500,0.00000, 0.00000, 0.04574, 0.00000, 0.00000, -1.10743, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 31.20434, -0.00000, -0.00000, 0.00000 
0.09000, 2.12500,0.00000, 0.00000, 0.05743, 0.00000, 0.00000, -1.23048, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 30.71825, -0.00000, -0.00000, 0.00000 
0.10000, 2.12500,0.00000, 0.00000, 0.07034, 0.00000, 0.00000, -1.35005, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 30.23047, -0.00000, -0.00000, 0.00000 
0.11000, 2.12500,0.00000, 0.00000, 0.08442, 0.00000, 0.00000, -1.46614, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 29.74138, -0.00000, -0.00000, 0.00000 
0.12000, 2.12500,0.00000, 0.00000, 0.09965, 0.00000, 0.00000, -1.57873, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 29.25134, -0.00000, -0.00000, 0.00000 
0.13000, 2.12500,0.00000, 0.00000, 0.11598, 0.00000, 0.00000, -1.68782, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 28.76072, -0.00000, -0.00000, 0.00000 
0.14000, 2.12500,0.00000, 0.00000, 0.13339, 0.00000, 0.00000, -1.79340, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 28.26989, -0.00000, -0.00000, 0.00000 
0.15000, 2.12500,0.00000, 0.00000, 0.15184, 0.00000, 0.00000, -1.89547, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 27.77919, -0.00000, -0.00000, 0.00000 
0.16000, 2.12500,0.00000, 0.00000, 0.17129, 0.00000, 0.00000, -1.99404, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 27.28897, -0.00000, -0.00000, 0.00000 
0.17000, 2.12500,0.00000, 0.00000, 0.19171, 0.00000, 0.00000, -2.08912, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 26.79957, -0.00000, -0.00000, 0.00000 
0.18000, 2.12500,0.00000, 0.00000, 0.21306, 0.00000, 0.00000, -2.18070, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 26.31130, -0.00000, -0.00000, 0.00000 
0.19000, 2.12500,0.00000, 0.00000, 0.23531, 0.00000, 0.00000, -2.26880, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 25.82451, -0.00000, -0.00000, 0.00000 
0.20000, 2.12500,0.00000, 0.00000, 0.25842, 0.00000, 0.00000, -2.35342, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 25.33948, -0.00000, -0.00000, 0.00000 
0.21000, 2.12500,0.00000, 0.00000, 0.28237, 0.00000, 0.00000, -2.43459, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 24.85654, -0.00000, -0.00000, 0.00000 
0.22000, 2.12500,0.00000, 0.00000, 0.30711, 0.00000, 0.00000, -2.51232, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 24.37598, -0.00000, -0.00000, 0.00000 
0.23000, 2.12500,0.00000, 0.00000, 0.33260, 0.00000, 0.00000, -2.58663, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.89809, -0.00000, -0.00000, 0.00000 
0.24000, 2.12500,0.00000, 0.00000, 0.35883, 0.00000, 0.00000, -2.65753, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.42315, -0.00000, -0.00000, 0.00000 
0.25000, 2.12500,0.00000, 0.00000, 0.38574, 0.00000, 0.00000, -2.72505, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.95142, -0.00000, -0.00000, 0.00000 
0.26000, 2.12500,0.00000, 0.00000, 0.41332, 0.00000, 0.00000, -2.78922, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.48319, -0.00000, -0.00000, 0.00000 
0.27000, 2.12500,0.00000, 0.00000, 0.44152, 0.00000, 0.00000, -2.85005, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.01870, -0.00000, -0.00000, 0.00000 
0.28000, 2.12500,0.00000, 0.00000, 0.47031, 0.00000, 0.00000, -2.90758, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.55820, -0.00000, -0.00000, 0.00000 
0.29000, 2.12500,0.00000, 0.00000, 0.49966, 0.00000, 0.00000, -2.96183, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.10194, -0.00000, -0.00000, 0.00000 
0.30000, 2.12500,0.00000, 0.00000, 0.52953, 0.00000, 0.00000, -3.01285, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 20.65014, -0.00000, -0.00000, 0.00000 
0.31000, 2.12500,0.00000, 0.00000, 0.55990, 0.00000, 0.00000, -3.06065, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 20.20304, -0.00000, -0.00000, 0.00000 
0.32000, 2.12500,0.00000, 0.00000, 0.59073, 0.00000, 0.00000, -3.10527, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.76084, -0.00000, -0.00000, 0.00000 
0.33000, 2.12500,0.00000, 0.00000, 0.62200, 0.00000, 0.00000, -3.14676, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.32376, -0.00000, -0.00000, 0.00000 
0.34000, 2.12500,0.00000, 0.00000, 0.65366, 0.00000, 0.00000, -3.18514, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.89199, -0.00000, -0.00000, 0.00000 
0.35000, 2.12500,0.00000, 0.00000, 0.68569, 0.00000, 0.00000, -3.22046, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.46574, -0.00000, -0.00000, 0.00000 
0.36000, 2.12500,0.00000, 0.00000, 0.71806, 0.00000, 0.00000, -3.25275, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.04517, -0.00000, -0.00000, 0.00000 
0.37000, 2.12500,0.00000, 0.00000, 0.75073, 0.00000, 0.00000, -3.28206, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 17.63048, -0.00000, -0.00000, 0.00000 
0.38000, 2.12500,0.00000, 0.00000, 0.78369, 0.00000, 0.00000, -3.30843, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 17.22183, -0.00000, -0.00000, 0.00000 
0.39000, 2.12500,0.00000, 0.00000, 0.81689, 0.00000, 0.00000, -3.33190, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 16.81937, -0.00000, -0.00000, 0.00000 
0.40000, 2.12500,0.00000, 0.00000, 0.85032, 0.00000, 0.00000, -3.35252, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 16.42327, -0.00000, -0.00000, 0.00000 
0.41000, 2.12500,0.00000, 0.00000, 0.88393, 0.00000, 0.00000, -3.37033, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 16.03366, -0.00000, -0.00000, 0.00000 
0.42000, 2.12500,0.00000, 0.00000, 0.91772, 0.00000, 0.00000, -3.38539, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 15.65069, -0.00000, -0.00000, 0.00000 
0.43000, 2.12500,0.00000, 0.00000, 0.95163, 0.00000, 0.00000, -3.39773, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 15.27448, -0.00000, -0.00000, 0.00000 
0.44000, 2.12500,0.00000, 0.00000, 0.98566, 0.00000, 0.00000, -3.40741, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.90516, -0.00000, -0.00000, 0.00000 
0.45000, 2.12500,0.00000, 0.00000, 1.01977, 0.00000, 0.00000, -3.41448, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.54284, -0.00000, -0.00000, 0.00000 
0.46000, 2.12500,0.00000, 0.00000, 1.05394, 0.00000, 0.00000, -3.41898, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 14.18764, -0.00000, -0.00000, 0.00000 
0.47000, 2.12500,0.00000, 0.00000, 1.08814, 0.00000, 0.00000, -3.42097, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 13.83964, -0.00000, -0.00000, 0.00000 
0.48000, 2.12500,0.00000, 0.00000, 1.12235, 0.00000, 0.00000, -3.42051, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 13.49894, -0.00000, -0.00000, 0.00000 
0.49000, 2.12500,0.00000, 0.00000, 1.15655, 0.00000, 0.00000, -3.41763, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 13.16564, -0.00000, -0.00000, 0.00000 
0.50000, 2.12500,0.00000, 0.00000, 1.19070, 0.00000, 0.00000, -3.41241, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 12.83980, -0.00000, -0.00000, 0.00000 
0.51000, 2.12500,0.00000, 0.00000, 1.22479, 0.00000, 0.00000, -3.40488, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 12.52150, -0.00000, -0.00000, 0.00000 
0.52000, 2.12500,0.00000, 0.00000, 1.25879, 0.00000, 0.00000, -3.39510, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 12.21081, -0.00000, -0.00000, 0.00000 
0.53000, 2.12500,0.00000, 0.00000, 1.29268, 0.00000, 0.00000, -3.38314, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 11.90778, -0.00000, -0.00000, 0.00000 
0.54000, 2.12500,0.00000, 0.00000, 1.32644, 0.00000, 0.00000, -3.36903, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 11.61246, -0.00000, -0.00000, 0.00000 
0.55000, 2.12500,0.00000, 0.00000, 1.36006, 0.00000, 0.00000, -3.35285, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 11.32491, -0.00000, -0.00000, 0.00000 
0.56000, 2.12500,0.00000, 0.00000, 1.39349, 0.00000, 0.00000, -3.33464, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 11.04515, -0.00000, -0.00000, 0.00000 
0.57000, 2.12500,0.00000, 0.00000, 1.42674, 0.00000, 0.00000, -3.31445, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 10.77323, -0.00000, -0.00000, 0.00000 
0.58000, 2.12500,0.00000, 0.00000, 1.45978, 0.00000, 0.00000, -3.29236, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 10.50916, -0.00000, -0.00000, 0.00000 
