time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,y_nn_1, y_nn_2,y_nn_3,y_nn_4,y_nn_5,y_nn_6,y_nn_7,y_nn_8,y_nn_9, y_nn_10,y_nn_11,y_nn_12,u_nn_1, u_nn_2, u_nn_3,u_nn_4,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 2.44867, 0.00000, 0.00000, 0.01383, 0.00000, 0.00000, -0.45050, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 23.49416,-0.00000, -0.00000, 0.00000, 37.75795, 0.00000,0.00000, 0.00000 
0.01000, 2.44867, 0.00000, 0.00000, 0.01868, 0.00000, 0.00000, -0.51930, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00085,0.00000, 0.00000, -0.17016, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 23.23924,-0.00000, -0.00000, 0.00000, 37.34909, 0.00000,0.00000, 0.00000 
0.02000, 2.44867, 0.00000, 0.00000, 0.02421, 0.00000, 0.00000, -0.58628, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00339,0.00000, 0.00000, -0.33729, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 22.98300,-0.00000, -0.00000, 0.00000, 36.91012, 0.00000,0.00000, 0.00000 
0.03000, 2.44867, 0.00000, 0.00000, 0.03040, 0.00000, 0.00000, -0.65143, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00759,0.00000, 0.00000, -0.50118, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 22.72566,-0.00000, -0.00000, 0.00000, 36.44471, 0.00000,0.00000, 0.00000 
0.04000, 2.44867, 0.00000, 0.00000, 0.03724, 0.00000, 0.00000, -0.71473, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01341,0.00000, 0.00000, -0.66167, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 22.46743,-0.00000, -0.00000, 0.00000, 35.95653, 0.00000,0.00000, 0.00000 
0.05000, 2.44867, 0.00000, 0.00000, 0.04469, 0.00000, 0.00000, -0.77619, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02081,0.00000, 0.00000, -0.81860, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 22.20849,-0.00000, -0.00000, 0.00000, 35.44915, 0.00000,0.00000, 0.00000 
0.06000, 2.44867, 0.00000, 0.00000, 0.05275, 0.00000, 0.00000, -0.83580, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02977,0.00000, 0.00000, -0.97185, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 21.94906,-0.00000, -0.00000, 0.00000, 34.92588, 0.00000,0.00000, 0.00000 
0.07000, 2.44867, 0.00000, 0.00000, 0.06140, 0.00000, 0.00000, -0.89355, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.04023,0.00000, 0.00000, -1.12131, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 21.68932,-0.00000, -0.00000, 0.00000, 34.38977, 0.00000,0.00000, 0.00000 
0.08000, 2.44867, 0.00000, 0.00000, 0.07062, 0.00000, 0.00000, -0.94945, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.05218,0.00000, 0.00000, -1.26691, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 21.42947,-0.00000, -0.00000, 0.00000, 33.84351, 0.00000,0.00000, 0.00000 
0.09000, 2.44867, 0.00000, 0.00000, 0.08039, 0.00000, 0.00000, -1.00348, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.06556,0.00000, 0.00000, -1.40857, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 21.16969,-0.00000, -0.00000, 0.00000, 33.28948, 0.00000,0.00000, 0.00000 
