time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,y_nn_1, y_nn_2,y_nn_3,y_nn_4,y_nn_5,y_nn_6,y_nn_7,y_nn_8,y_nn_9, y_nn_10,y_nn_11,y_nn_12,u_nn_1, u_nn_2, u_nn_3,u_nn_4,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 2.43505, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 38.08449,-0.00000, -0.00000, 0.00000, 37.63302, 0.00000,0.00000, 0.00000 
0.01000, 2.43505, 0.00000, 0.00000, 0.00086, 0.00000, 0.00000, -0.17206, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00085,0.00000, 0.00000, -0.16927, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 37.55968,-0.00000, -0.00000, 0.00000, 37.22461, 0.00000,0.00000, 0.00000 
0.02000, 2.43505, 0.00000, 0.00000, 0.00343, 0.00000, 0.00000, -0.34035, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00338,0.00000, 0.00000, -0.33551, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 37.02915,-0.00000, -0.00000, 0.00000, 36.78657, 0.00000,0.00000, 0.00000 
0.03000, 2.43505, 0.00000, 0.00000, 0.00766, 0.00000, 0.00000, -0.50484, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00755,0.00000, 0.00000, -0.49853, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 36.49341,-0.00000, -0.00000, 0.00000, 36.32255, 0.00000,0.00000, 0.00000 
0.04000, 2.43505, 0.00000, 0.00000, 0.01351, 0.00000, 0.00000, -0.66548, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01333,0.00000, 0.00000, -0.65815, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 35.95294,-0.00000, -0.00000, 0.00000, 35.83618, 0.00000,0.00000, 0.00000 
0.05000, 2.43505, 0.00000, 0.00000, 0.02095, 0.00000, 0.00000, -0.82224, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02070,0.00000, 0.00000, -0.81423, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 35.40823,-0.00000, -0.00000, 0.00000, 35.33094, 0.00000,0.00000, 0.00000 
0.06000, 2.43505, 0.00000, 0.00000, 0.02994, 0.00000, 0.00000, -0.97510, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02961,0.00000, 0.00000, -0.96664, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 34.85975,-0.00000, -0.00000, 0.00000, 34.81012, 0.00000,0.00000, 0.00000 
0.07000, 2.43505, 0.00000, 0.00000, 0.04044, 0.00000, 0.00000, -1.12403, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.04002,0.00000, 0.00000, -1.11528, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 34.30798,-0.00000, -0.00000, 0.00000, 34.27669, 0.00000,0.00000, 0.00000 
0.08000, 2.43505, 0.00000, 0.00000, 0.05241, 0.00000, 0.00000, -1.26901, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.05190,0.00000, 0.00000, -1.26008, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 33.75336,-0.00000, -0.00000, 0.00000, 33.73332, 0.00000,0.00000, 0.00000 
0.09000, 2.43505, 0.00000, 0.00000, 0.06581, 0.00000, 0.00000, -1.41001, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.06521,0.00000, 0.00000, -1.40097, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 33.19635,-0.00000, -0.00000, 0.00000, 33.18231, 0.00000,0.00000, 0.00000 
