time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 1.50000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 28.73400, -0.00000, -0.00000, 0.00000 
0.01000, 1.50000,0.00000, 0.00000, 0.00053, 0.00000, 0.00000, -0.10599, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 28.41071, -0.00000, -0.00000, 0.00000 
0.02000, 1.50000,0.00000, 0.00000, 0.00211, 0.00000, 0.00000, -0.20966, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 28.08390, -0.00000, -0.00000, 0.00000 
0.03000, 1.50000,0.00000, 0.00000, 0.00472, 0.00000, 0.00000, -0.31098, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 27.75388, -0.00000, -0.00000, 0.00000 
0.04000, 1.50000,0.00000, 0.00000, 0.00832, 0.00000, 0.00000, -0.40994, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 27.42095, -0.00000, -0.00000, 0.00000 
0.05000, 1.50000,0.00000, 0.00000, 0.01291, 0.00000, 0.00000, -0.50650, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 27.08541, -0.00000, -0.00000, 0.00000 
0.06000, 1.50000,0.00000, 0.00000, 0.01845, 0.00000, 0.00000, -0.60066, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 26.74755, -0.00000, -0.00000, 0.00000 
0.07000, 1.50000,0.00000, 0.00000, 0.02491, 0.00000, 0.00000, -0.69241, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 26.40765, -0.00000, -0.00000, 0.00000 
0.08000, 1.50000,0.00000, 0.00000, 0.03229, 0.00000, 0.00000, -0.78171, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 26.06600, -0.00000, -0.00000, 0.00000 
0.09000, 1.50000,0.00000, 0.00000, 0.04054, 0.00000, 0.00000, -0.86857, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 25.72288, -0.00000, -0.00000, 0.00000 
0.10000, 1.50000,0.00000, 0.00000, 0.04965, 0.00000, 0.00000, -0.95298, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 25.37857, -0.00000, -0.00000, 0.00000 
0.11000, 1.50000,0.00000, 0.00000, 0.05959, 0.00000, 0.00000, -1.03492, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 25.03332, -0.00000, -0.00000, 0.00000 
0.12000, 1.50000,0.00000, 0.00000, 0.07034, 0.00000, 0.00000, -1.11440, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 24.68741, -0.00000, -0.00000, 0.00000 
0.13000, 1.50000,0.00000, 0.00000, 0.08187, 0.00000, 0.00000, -1.19140, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 24.34110, -0.00000, -0.00000, 0.00000 
0.14000, 1.50000,0.00000, 0.00000, 0.09416, 0.00000, 0.00000, -1.26593, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.99463, -0.00000, -0.00000, 0.00000 
0.15000, 1.50000,0.00000, 0.00000, 0.10718, 0.00000, 0.00000, -1.33798, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.64825, -0.00000, -0.00000, 0.00000 
0.16000, 1.50000,0.00000, 0.00000, 0.12091, 0.00000, 0.00000, -1.40756, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.30222, -0.00000, -0.00000, 0.00000 
0.17000, 1.50000,0.00000, 0.00000, 0.13532, 0.00000, 0.00000, -1.47467, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.95675, -0.00000, -0.00000, 0.00000 
0.18000, 1.50000,0.00000, 0.00000, 0.15040, 0.00000, 0.00000, -1.53932, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.61210, -0.00000, -0.00000, 0.00000 
0.19000, 1.50000,0.00000, 0.00000, 0.16610, 0.00000, 0.00000, -1.60150, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.26847, -0.00000, -0.00000, 0.00000 
0.20000, 1.50000,0.00000, 0.00000, 0.18242, 0.00000, 0.00000, -1.66124, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.92611, -0.00000, -0.00000, 0.00000 
0.21000, 1.50000,0.00000, 0.00000, 0.19932, 0.00000, 0.00000, -1.71854, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.58521, -0.00000, -0.00000, 0.00000 
0.22000, 1.50000,0.00000, 0.00000, 0.21678, 0.00000, 0.00000, -1.77340, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.24599, -0.00000, -0.00000, 0.00000 
0.23000, 1.50000,0.00000, 0.00000, 0.23478, 0.00000, 0.00000, -1.82585, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 20.90865, -0.00000, -0.00000, 0.00000 
0.24000, 1.50000,0.00000, 0.00000, 0.25329, 0.00000, 0.00000, -1.87590, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 20.57340, -0.00000, -0.00000, 0.00000 
0.25000, 1.50000,0.00000, 0.00000, 0.27229, 0.00000, 0.00000, -1.92357, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 20.24042, -0.00000, -0.00000, 0.00000 
0.26000, 1.50000,0.00000, 0.00000, 0.29175, 0.00000, 0.00000, -1.96886, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.90990, -0.00000, -0.00000, 0.00000 
0.27000, 1.50000,0.00000, 0.00000, 0.31166, 0.00000, 0.00000, -2.01180, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.58202, -0.00000, -0.00000, 0.00000 
0.28000, 1.50000,0.00000, 0.00000, 0.33198, 0.00000, 0.00000, -2.05241, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.25697, -0.00000, -0.00000, 0.00000 
0.29000, 1.50000,0.00000, 0.00000, 0.35270, 0.00000, 0.00000, -2.09071, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.93490, -0.00000, -0.00000, 0.00000 
0.30000, 1.50000,0.00000, 0.00000, 0.37379, 0.00000, 0.00000, -2.12671, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.61598, -0.00000, -0.00000, 0.00000 
0.31000, 1.50000,0.00000, 0.00000, 0.39523, 0.00000, 0.00000, -2.16046, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.30038, -0.00000, -0.00000, 0.00000 
