time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 0.62500,0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.98400, -0.00000, -0.00000, 0.00000 
0.01000, 0.62500,0.00000, 0.00000, 0.00022, 0.00000, 0.00000, -0.04416, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.84930, -0.00000, -0.00000, 0.00000 
0.02000, 0.62500,0.00000, 0.00000, 0.00088, 0.00000, 0.00000, -0.08736, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.71313, -0.00000, -0.00000, 0.00000 
0.03000, 0.62500,0.00000, 0.00000, 0.00197, 0.00000, 0.00000, -0.12958, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.57562, -0.00000, -0.00000, 0.00000 
0.04000, 0.62500,0.00000, 0.00000, 0.00347, 0.00000, 0.00000, -0.17081, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.43690, -0.00000, -0.00000, 0.00000 
0.05000, 0.62500,0.00000, 0.00000, 0.00538, 0.00000, 0.00000, -0.21104, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.29709, -0.00000, -0.00000, 0.00000 
0.06000, 0.62500,0.00000, 0.00000, 0.00769, 0.00000, 0.00000, -0.25028, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.15631, -0.00000, -0.00000, 0.00000 
0.07000, 0.62500,0.00000, 0.00000, 0.01038, 0.00000, 0.00000, -0.28850, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 19.01469, -0.00000, -0.00000, 0.00000 
0.08000, 0.62500,0.00000, 0.00000, 0.01345, 0.00000, 0.00000, -0.32571, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.87233, -0.00000, -0.00000, 0.00000 
0.09000, 0.62500,0.00000, 0.00000, 0.01689, 0.00000, 0.00000, -0.36191, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.72937, -0.00000, -0.00000, 0.00000 
0.10000, 0.62500,0.00000, 0.00000, 0.02069, 0.00000, 0.00000, -0.39707, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.58590, -0.00000, -0.00000, 0.00000 
0.11000, 0.62500,0.00000, 0.00000, 0.02483, 0.00000, 0.00000, -0.43122, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.44205, -0.00000, -0.00000, 0.00000 
0.12000, 0.62500,0.00000, 0.00000, 0.02931, 0.00000, 0.00000, -0.46433, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.29792, -0.00000, -0.00000, 0.00000 
0.13000, 0.62500,0.00000, 0.00000, 0.03411, 0.00000, 0.00000, -0.49642, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.15362, -0.00000, -0.00000, 0.00000 
0.14000, 0.62500,0.00000, 0.00000, 0.03923, 0.00000, 0.00000, -0.52747, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 18.00926, -0.00000, -0.00000, 0.00000 
0.15000, 0.62500,0.00000, 0.00000, 0.04466, 0.00000, 0.00000, -0.55749, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 17.86494, -0.00000, -0.00000, 0.00000 
0.16000, 0.62500,0.00000, 0.00000, 0.05038, 0.00000, 0.00000, -0.58648, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 17.72076, -0.00000, -0.00000, 0.00000 
0.17000, 0.62500,0.00000, 0.00000, 0.05638, 0.00000, 0.00000, -0.61445, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 17.57681, -0.00000, -0.00000, 0.00000 
0.18000, 0.62500,0.00000, 0.00000, 0.06266, 0.00000, 0.00000, -0.64138, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 17.43321, -0.00000, -0.00000, 0.00000 
0.19000, 0.62500,0.00000, 0.00000, 0.06921, 0.00000, 0.00000, -0.66729, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 17.29003, -0.00000, -0.00000, 0.00000 
0.20000, 0.62500,0.00000, 0.00000, 0.07601, 0.00000, 0.00000, -0.69218, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 17.14738, -0.00000, -0.00000, 0.00000 
0.21000, 0.62500,0.00000, 0.00000, 0.08305, 0.00000, 0.00000, -0.71606, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 17.00534, -0.00000, -0.00000, 0.00000 
0.22000, 0.62500,0.00000, 0.00000, 0.09033, 0.00000, 0.00000, -0.73892, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 16.86399, -0.00000, -0.00000, 0.00000 
0.23000, 0.62500,0.00000, 0.00000, 0.09782, 0.00000, 0.00000, -0.76077, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 16.72344, -0.00000, -0.00000, 0.00000 
0.24000, 0.62500,0.00000, 0.00000, 0.10554, 0.00000, 0.00000, -0.78163, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 16.58375, -0.00000, -0.00000, 0.00000 
0.25000, 0.62500,0.00000, 0.00000, 0.11345, 0.00000, 0.00000, -0.80149, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 16.44501, -0.00000, -0.00000, 0.00000 
0.26000, 0.62500,0.00000, 0.00000, 0.12156, 0.00000, 0.00000, -0.82036, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 16.30729, -0.00000, -0.00000, 0.00000 
0.27000, 0.62500,0.00000, 0.00000, 0.12986, 0.00000, 0.00000, -0.83825, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 16.17068, -0.00000, -0.00000, 0.00000 
0.28000, 0.62500,0.00000, 0.00000, 0.13833, 0.00000, 0.00000, -0.85517, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 16.03524, -0.00000, -0.00000, 0.00000 
0.29000, 0.62500,0.00000, 0.00000, 0.14696, 0.00000, 0.00000, -0.87113, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 15.90104, -0.00000, -0.00000, 0.00000 
0.30000, 0.62500,0.00000, 0.00000, 0.15574, 0.00000, 0.00000, -0.88613, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 15.76816, -0.00000, -0.00000, 0.00000 
0.31000, 0.62500,0.00000, 0.00000, 0.16468, 0.00000, 0.00000, -0.90019, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 15.63666, -0.00000, -0.00000, 0.00000 
0.32000, 0.62500,0.00000, 0.00000, 0.17375, 0.00000, 0.00000, -0.91332, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 15.50660, -0.00000, -0.00000, 0.00000 
0.33000, 0.62500,0.00000, 0.00000, 0.18294, 0.00000, 0.00000, -0.92552, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 15.37805, -0.00000, -0.00000, 0.00000 
0.34000, 0.62500,0.00000, 0.00000, 0.19225, 0.00000, 0.00000, -0.93681, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 15.25106, -0.00000, -0.00000, 0.00000 
