time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,y_nn_1, y_nn_2,y_nn_3,y_nn_4,y_nn_5,y_nn_6,y_nn_7,y_nn_8,y_nn_9, y_nn_10,y_nn_11,y_nn_12,u_nn_1, u_nn_2, u_nn_3,u_nn_4,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 2.44867, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 38.22074,-0.00000, -0.00000, 0.00000, 37.75795, 0.00000,0.00000, 0.00000 
0.01000, 2.44867, 0.00000, 0.00000, 0.00087, 0.00000, 0.00000, -0.17302, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00085,0.00000, 0.00000, -0.17016, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 37.69299,-0.00000, -0.00000, 0.00000, 37.34909, 0.00000,0.00000, 0.00000 
0.02000, 2.44867, 0.00000, 0.00000, 0.00345, 0.00000, 0.00000, -0.34226, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00339,0.00000, 0.00000, -0.33729, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 37.15949,-0.00000, -0.00000, 0.00000, 36.91012, 0.00000,0.00000, 0.00000 
0.03000, 2.44867, 0.00000, 0.00000, 0.00770, 0.00000, 0.00000, -0.50766, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00759,0.00000, 0.00000, -0.50118, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 36.62075,-0.00000, -0.00000, 0.00000, 36.44471, 0.00000,0.00000, 0.00000 
0.04000, 2.44867, 0.00000, 0.00000, 0.01359, 0.00000, 0.00000, -0.66920, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01341,0.00000, 0.00000, -0.66167, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 36.07726,-0.00000, -0.00000, 0.00000, 35.95653, 0.00000,0.00000, 0.00000 
0.05000, 2.44867, 0.00000, 0.00000, 0.02107, 0.00000, 0.00000, -0.82684, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02081,0.00000, 0.00000, -0.81860, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 35.52951,-0.00000, -0.00000, 0.00000, 35.44915, 0.00000,0.00000, 0.00000 
0.06000, 2.44867, 0.00000, 0.00000, 0.03011, 0.00000, 0.00000, -0.98055, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02977,0.00000, 0.00000, -0.97185, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 34.97796,-0.00000, -0.00000, 0.00000, 34.92588, 0.00000,0.00000, 0.00000 
0.07000, 2.44867, 0.00000, 0.00000, 0.04067, 0.00000, 0.00000, -1.13032, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.04023,0.00000, 0.00000, -1.12131, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 34.42310,-0.00000, -0.00000, 0.00000, 34.38977, 0.00000,0.00000, 0.00000 
0.08000, 2.44867, 0.00000, 0.00000, 0.05271, 0.00000, 0.00000, -1.27611, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.05218,0.00000, 0.00000, -1.26691, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 33.86537,-0.00000, -0.00000, 0.00000, 33.84351, 0.00000,0.00000, 0.00000 
0.09000, 2.44867, 0.00000, 0.00000, 0.06618, 0.00000, 0.00000, -1.41790, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.06556,0.00000, 0.00000, -1.40857, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 33.30525,-0.00000, -0.00000, 0.00000, 33.28948, 0.00000,0.00000, 0.00000 
0.10000, 2.44867, 0.00000, 0.00000, 0.08105, 0.00000, 0.00000, -1.55569, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.08034,0.00000, 0.00000, -1.54626, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 32.74317,-0.00000, -0.00000, 0.00000, 32.72968, 0.00000,0.00000, 0.00000 
0.11000, 2.44867, 0.00000, 0.00000, 0.09728, 0.00000, 0.00000, -1.68946, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.09647,0.00000, 0.00000, -1.67993, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 32.17958,-0.00000, -0.00000, 0.00000, 32.16582, 0.00000,0.00000, 0.00000 
0.12000, 2.44867, 0.00000, 0.00000, 0.11483, 0.00000, 0.00000, -1.81920, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.11392,0.00000, 0.00000, -1.80956, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 31.61490,-0.00000, -0.00000, 0.00000, 31.59930, 0.00000,0.00000, 0.00000 
0.13000, 2.44867, 0.00000, 0.00000, 0.13365, 0.00000, 0.00000, -1.94490, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.13265,0.00000, 0.00000, -1.93514, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 31.04956,-0.00000, -0.00000, 0.00000, 31.03128, 0.00000,0.00000, 0.00000 
0.14000, 2.44867, 0.00000, 0.00000, 0.15371, 0.00000, 0.00000, -2.06656, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.15261,0.00000, 0.00000, -2.05666, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 30.48396,-0.00000, -0.00000, 0.00000, 30.46270, 0.00000,0.00000, 0.00000 
0.15000, 2.44867, 0.00000, 0.00000, 0.17497, 0.00000, 0.00000, -2.18418, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.17377,0.00000, 0.00000, -2.17413, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 29.91852,-0.00000, -0.00000, 0.00000, 29.89434, 0.00000,0.00000, 0.00000 
0.16000, 2.44867, 0.00000, 0.00000, 0.19738, 0.00000, 0.00000, -2.29777, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.19608,0.00000, 0.00000, -2.28753, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 29.35364,-0.00000, -0.00000, 0.00000, 29.32680, 0.00000,0.00000, 0.00000 
0.17000, 2.44867, 0.00000, 0.00000, 0.22091, 0.00000, 0.00000, -2.40732, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.21951,0.00000, 0.00000, -2.39688, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 28.78969,-0.00000, -0.00000, 0.00000, 28.76061, 0.00000,0.00000, 0.00000 
0.18000, 2.44867, 0.00000, 0.00000, 0.24551, 0.00000, 0.00000, -2.51285, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.24400,0.00000, 0.00000, -2.50220, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 28.22705,-0.00000, -0.00000, 0.00000, 28.19620, 0.00000,0.00000, 0.00000 
0.19000, 2.44867, 0.00000, 0.00000, 0.27115, 0.00000, 0.00000, -2.61437, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.26954,0.00000, 0.00000, -2.60349, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 27.66611,-0.00000, -0.00000, 0.00000, 27.63393, 0.00000,0.00000, 0.00000 
0.20000, 2.44867, 0.00000, 0.00000, 0.29779, 0.00000, 0.00000, -2.71189, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.29606,0.00000, 0.00000, -2.70077, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 27.10721,-0.00000, -0.00000, 0.00000, 27.07414, 0.00000,0.00000, 0.00000 
