time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 2.37500,0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 37.48400, -0.00000, -0.00000, 0.00000 
0.01000, 2.37500,0.00000, 0.00000, 0.00084, 0.00000, 0.00000, -0.16782, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 36.97212, -0.00000, -0.00000, 0.00000 
0.02000, 2.37500,0.00000, 0.00000, 0.00334, 0.00000, 0.00000, -0.33196, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 36.45468, -0.00000, -0.00000, 0.00000 
0.03000, 2.37500,0.00000, 0.00000, 0.00747, 0.00000, 0.00000, -0.49239, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 35.93215, -0.00000, -0.00000, 0.00000 
0.04000, 2.37500,0.00000, 0.00000, 0.01318, 0.00000, 0.00000, -0.64907, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 35.40501, -0.00000, -0.00000, 0.00000 
0.05000, 2.37500,0.00000, 0.00000, 0.02044, 0.00000, 0.00000, -0.80196, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 34.87373, -0.00000, -0.00000, 0.00000 
0.06000, 2.37500,0.00000, 0.00000, 0.02921, 0.00000, 0.00000, -0.95105, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 34.33878, -0.00000, -0.00000, 0.00000 
0.07000, 2.37500,0.00000, 0.00000, 0.03945, 0.00000, 0.00000, -1.09631, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 33.80061, -0.00000, -0.00000, 0.00000 
0.08000, 2.37500,0.00000, 0.00000, 0.05112, 0.00000, 0.00000, -1.23771, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 33.25967, -0.00000, -0.00000, 0.00000 
0.09000, 2.37500,0.00000, 0.00000, 0.06419, 0.00000, 0.00000, -1.37524, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 32.71640, -0.00000, -0.00000, 0.00000 
