time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,y_nn_1, y_nn_2,y_nn_3,y_nn_4,y_nn_5,y_nn_6,y_nn_7,y_nn_8,y_nn_9, y_nn_10,y_nn_11,y_nn_12,u_nn_1, u_nn_2, u_nn_3,u_nn_4,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 2.47756, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 38.50958,-0.00000, -0.00000, 0.00000, 38.02195, 0.00000,0.00000, 0.00000 
0.01000, 2.47756, 0.00000, 0.00000, 0.00088, 0.00000, 0.00000, -0.17506, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00086,0.00000, 0.00000, -0.17204, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 37.97560,-0.00000, -0.00000, 0.00000, 37.61227, 0.00000,0.00000, 0.00000 
0.02000, 2.47756, 0.00000, 0.00000, 0.00349, 0.00000, 0.00000, -0.34629, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00343,0.00000, 0.00000, -0.34104, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 37.43581,-0.00000, -0.00000, 0.00000, 37.17141, 0.00000,0.00000, 0.00000 
0.03000, 2.47756, 0.00000, 0.00000, 0.00779, 0.00000, 0.00000, -0.51365, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00767,0.00000, 0.00000, -0.50680, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 36.89072,-0.00000, -0.00000, 0.00000, 36.70315, 0.00000,0.00000, 0.00000 
0.04000, 2.47756, 0.00000, 0.00000, 0.01375, 0.00000, 0.00000, -0.67709, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01356,0.00000, 0.00000, -0.66912, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 36.34082,-0.00000, -0.00000, 0.00000, 36.21125, 0.00000,0.00000, 0.00000 
0.05000, 2.47756, 0.00000, 0.00000, 0.02132, 0.00000, 0.00000, -0.83659, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02104,0.00000, 0.00000, -0.82785, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 35.78660,-0.00000, -0.00000, 0.00000, 35.69938, 0.00000,0.00000, 0.00000 
0.06000, 2.47756, 0.00000, 0.00000, 0.03047, 0.00000, 0.00000, -0.99212, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.03010,0.00000, 0.00000, -0.98287, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 35.22855,-0.00000, -0.00000, 0.00000, 35.17099, 0.00000,0.00000, 0.00000 
0.07000, 2.47756, 0.00000, 0.00000, 0.04115, 0.00000, 0.00000, -1.14365, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.04069,0.00000, 0.00000, -1.13406, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 34.66714,-0.00000, -0.00000, 0.00000, 34.62922, 0.00000,0.00000, 0.00000 
0.08000, 2.47756, 0.00000, 0.00000, 0.05333, 0.00000, 0.00000, -1.29116, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.05277,0.00000, 0.00000, -1.28135, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 34.10284,-0.00000, -0.00000, 0.00000, 34.07689, 0.00000,0.00000, 0.00000 
0.09000, 2.47756, 0.00000, 0.00000, 0.06696, 0.00000, 0.00000, -1.43463, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.06630,0.00000, 0.00000, -1.42466, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 33.53611,-0.00000, -0.00000, 0.00000, 33.51647, 0.00000,0.00000, 0.00000 
