time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,y_nn_1, y_nn_2,y_nn_3,y_nn_4,y_nn_5,y_nn_6,y_nn_7,y_nn_8,y_nn_9, y_nn_10,y_nn_11,y_nn_12,u_nn_1, u_nn_2, u_nn_3,u_nn_4,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 2.43505, 0.00000, 0.00000, 0.87151, 0.00000, 0.00000, 0.00229, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.77573,-0.00000, -0.00000, 0.00000, 37.63302, 0.00000,0.00000, 0.00000 
0.01000, 2.43505, 0.00000, 0.00000, 0.87149, 0.00000, 0.00000, 0.00199, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00085,0.00000, 0.00000, -0.16927, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.77506,-0.00000, -0.00000, 0.00000, 37.22461, 0.00000,0.00000, 0.00000 
0.02000, 2.43505, 0.00000, 0.00000, 0.87147, 0.00000, 0.00000, 0.00170, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00338,0.00000, 0.00000, -0.33551, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.77437,-0.00000, -0.00000, 0.00000, 36.78657, 0.00000,0.00000, 0.00000 
0.03000, 2.43505, 0.00000, 0.00000, 0.87146, 0.00000, 0.00000, 0.00141, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.00755,0.00000, 0.00000, -0.49853, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.77367,-0.00000, -0.00000, 0.00000, 36.32255, 0.00000,0.00000, 0.00000 
0.04000, 2.43505, 0.00000, 0.00000, 0.87144, 0.00000, 0.00000, 0.00113, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.01333,0.00000, 0.00000, -0.65815, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.77296,-0.00000, -0.00000, 0.00000, 35.83618, 0.00000,0.00000, 0.00000 
0.05000, 2.43505, 0.00000, 0.00000, 0.87143, 0.00000, 0.00000, 0.00086, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02070,0.00000, 0.00000, -0.81423, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.77223,-0.00000, -0.00000, 0.00000, 35.33094, 0.00000,0.00000, 0.00000 
0.06000, 2.43505, 0.00000, 0.00000, 0.87143, 0.00000, 0.00000, 0.00059, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.02961,0.00000, 0.00000, -0.96664, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.77149,-0.00000, -0.00000, 0.00000, 34.81012, 0.00000,0.00000, 0.00000 
0.07000, 2.43505, 0.00000, 0.00000, 0.87142, 0.00000, 0.00000, 0.00032, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.04002,0.00000, 0.00000, -1.11528, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.77074,-0.00000, -0.00000, 0.00000, 34.27669, 0.00000,0.00000, 0.00000 
0.08000, 2.43505, 0.00000, 0.00000, 0.87142, 0.00000, 0.00000, 0.00006, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.05190,0.00000, 0.00000, -1.26008, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76998,-0.00000, -0.00000, 0.00000, 33.73332, 0.00000,0.00000, 0.00000 
0.09000, 2.43505, 0.00000, 0.00000, 0.87142, 0.00000, 0.00000, -0.00019, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.06521,0.00000, 0.00000, -1.40097, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76921,-0.00000, -0.00000, 0.00000, 33.18231, 0.00000,0.00000, 0.00000 
0.10000, 2.43505, 0.00000, 0.00000, 0.87142, 0.00000, 0.00000, -0.00044, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.07991,0.00000, 0.00000, -1.53790, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76843,-0.00000, -0.00000, 0.00000, 32.62565, 0.00000,0.00000, 0.00000 
0.11000, 2.43505, 0.00000, 0.00000, 0.87143, 0.00000, 0.00000, -0.00069, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.09595,0.00000, 0.00000, -1.67084, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76765,-0.00000, -0.00000, 0.00000, 32.06499, 0.00000,0.00000, 0.00000 
0.12000, 2.43505, 0.00000, 0.00000, 0.87144, 0.00000, 0.00000, -0.00092, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.11331,0.00000, 0.00000, -1.79977, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76685,-0.00000, -0.00000, 0.00000, 31.50172, 0.00000,0.00000, 0.00000 
0.13000, 2.43505, 0.00000, 0.00000, 0.87145, 0.00000, 0.00000, -0.00115, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.13193,0.00000, 0.00000, -1.92466, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76605,-0.00000, -0.00000, 0.00000, 30.93697, 0.00000,0.00000, 0.00000 
0.14000, 2.43505, 0.00000, 0.00000, 0.87146, 0.00000, 0.00000, -0.00138, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.15179,0.00000, 0.00000, -2.04552, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76525,-0.00000, -0.00000, 0.00000, 30.37167, 0.00000,0.00000, 0.00000 
0.15000, 2.43505, 0.00000, 0.00000, 0.87148, 0.00000, 0.00000, -0.00160, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.17283,0.00000, 0.00000, -2.16234, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76444,-0.00000, -0.00000, 0.00000, 29.80656, 0.00000,0.00000, 0.00000 
0.16000, 2.43505, 0.00000, 0.00000, 0.87149, 0.00000, 0.00000, -0.00182, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.19502,0.00000, 0.00000, -2.27513, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76362,-0.00000, -0.00000, 0.00000, 29.24226, 0.00000,0.00000, 0.00000 
0.17000, 2.43505, 0.00000, 0.00000, 0.87151, 0.00000, 0.00000, -0.00202, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.21832,0.00000, 0.00000, -2.38389, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76281,-0.00000, -0.00000, 0.00000, 28.67929, 0.00000,0.00000, 0.00000 
0.18000, 2.43505, 0.00000, 0.00000, 0.87153, 0.00000, 0.00000, -0.00223, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.24269,0.00000, 0.00000, -2.48864, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76198,-0.00000, -0.00000, 0.00000, 28.11806, 0.00000,0.00000, 0.00000 
0.19000, 2.43505, 0.00000, 0.00000, 0.87156, 0.00000, 0.00000, -0.00242, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.26808,0.00000, 0.00000, -2.58938, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76116,-0.00000, -0.00000, 0.00000, 27.55894, 0.00000,0.00000, 0.00000 
0.20000, 2.43505, 0.00000, 0.00000, 0.87158, 0.00000, 0.00000, -0.00261, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.29446,0.00000, 0.00000, -2.68614, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.76034,-0.00000, -0.00000, 0.00000, 27.00226, 0.00000,0.00000, 0.00000 
0.21000, 2.43505, 0.00000, 0.00000, 0.87161, 0.00000, 0.00000, -0.00280, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.32179,0.00000, 0.00000, -2.77894, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75951,-0.00000, -0.00000, 0.00000, 26.44833, 0.00000,0.00000, 0.00000 
0.22000, 2.43505, 0.00000, 0.00000, 0.87164, 0.00000, 0.00000, -0.00298, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.35003,0.00000, 0.00000, -2.86779, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75868,-0.00000, -0.00000, 0.00000, 25.89742, 0.00000,0.00000, 0.00000 
0.23000, 2.43505, 0.00000, 0.00000, 0.87167, 0.00000, 0.00000, -0.00315, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.37913,0.00000, 0.00000, -2.95271, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75786,-0.00000, -0.00000, 0.00000, 25.34980, 0.00000,0.00000, 0.00000 
0.24000, 2.43505, 0.00000, 0.00000, 0.87170, 0.00000, 0.00000, -0.00332, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.40907,0.00000, 0.00000, -3.03373, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75703,-0.00000, -0.00000, 0.00000, 24.80576, 0.00000,0.00000, 0.00000 
0.25000, 2.43505, 0.00000, 0.00000, 0.87174, 0.00000, 0.00000, -0.00348, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.43979,0.00000, 0.00000, -3.11089, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75621,-0.00000, -0.00000, 0.00000, 24.26557, 0.00000,0.00000, 0.00000 
0.26000, 2.43505, 0.00000, 0.00000, 0.87177, 0.00000, 0.00000, -0.00364, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.47127,0.00000, 0.00000, -3.18419, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75538,-0.00000, -0.00000, 0.00000, 23.72950, 0.00000,0.00000, 0.00000 
0.27000, 2.43505, 0.00000, 0.00000, 0.87181, 0.00000, 0.00000, -0.00379, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.50347,0.00000, 0.00000, -3.25369, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75456,-0.00000, -0.00000, 0.00000, 23.19784, 0.00000,0.00000, 0.00000 
0.28000, 2.43505, 0.00000, 0.00000, 0.87185, 0.00000, 0.00000, -0.00393, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.53633,0.00000, 0.00000, -3.31940, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75374,-0.00000, -0.00000, 0.00000, 22.67087, 0.00000,0.00000, 0.00000 
0.29000, 2.43505, 0.00000, 0.00000, 0.87189, 0.00000, 0.00000, -0.00407, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.56984,0.00000, 0.00000, -3.38137, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75293,-0.00000, -0.00000, 0.00000, 22.14887, 0.00000,0.00000, 0.00000 
0.30000, 2.43505, 0.00000, 0.00000, 0.87193, 0.00000, 0.00000, -0.00420, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.60395,0.00000, 0.00000, -3.43963, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75212,-0.00000, -0.00000, 0.00000, 21.63214, 0.00000,0.00000, 0.00000 
0.31000, 2.43505, 0.00000, 0.00000, 0.87197, 0.00000, 0.00000, -0.00433, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.63862,0.00000, 0.00000, -3.49421, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75131,-0.00000, -0.00000, 0.00000, 21.12095, 0.00000,0.00000, 0.00000 
0.32000, 2.43505, 0.00000, 0.00000, 0.87201, 0.00000, 0.00000, -0.00445, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.67382,0.00000, 0.00000, -3.54517, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.75051,-0.00000, -0.00000, 0.00000, 20.61559, 0.00000,0.00000, 0.00000 
0.33000, 2.43505, 0.00000, 0.00000, 0.87206, 0.00000, 0.00000, -0.00456, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.70951,0.00000, 0.00000, -3.59254, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.74972,-0.00000, -0.00000, 0.00000, 20.11633, 0.00000,0.00000, 0.00000 
0.34000, 2.43505, 0.00000, 0.00000, 0.87211, 0.00000, 0.00000, -0.00467, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.74566,0.00000, 0.00000, -3.63636, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.74893,-0.00000, -0.00000, 0.00000, 19.62344, 0.00000,0.00000, 0.00000 
0.35000, 2.43505, 0.00000, 0.00000, 0.87215, 0.00000, 0.00000, -0.00478, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 0.78223,0.00000, 0.00000, -3.67669, 0.00000, 0.00000,0.00000, 0.00000, 0.00000, 0.00000, 13.74814,-0.00000, -0.00000, 0.00000, 19.13717, 0.00000,0.00000, 0.00000 
