time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 1.62500,0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 29.98400, -0.00000, -0.00000, 0.00000 
0.01000, 1.62500,0.00000, 0.00000, 0.00058, 0.00000, 0.00000, -0.11482, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 29.63377, -0.00000, -0.00000, 0.00000 
0.02000, 1.62500,0.00000, 0.00000, 0.00229, 0.00000, 0.00000, -0.22713, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 29.27973, -0.00000, -0.00000, 0.00000 
0.03000, 1.62500,0.00000, 0.00000, 0.00511, 0.00000, 0.00000, -0.33690, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 28.92221, -0.00000, -0.00000, 0.00000 
0.04000, 1.62500,0.00000, 0.00000, 0.00902, 0.00000, 0.00000, -0.44410, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 28.56153, -0.00000, -0.00000, 0.00000 
0.05000, 1.62500,0.00000, 0.00000, 0.01398, 0.00000, 0.00000, -0.54871, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 28.19803, -0.00000, -0.00000, 0.00000 
0.06000, 1.62500,0.00000, 0.00000, 0.01998, 0.00000, 0.00000, -0.65072, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 27.83201, -0.00000, -0.00000, 0.00000 
0.07000, 1.62500,0.00000, 0.00000, 0.02699, 0.00000, 0.00000, -0.75011, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 27.46379, -0.00000, -0.00000, 0.00000 
0.08000, 1.62500,0.00000, 0.00000, 0.03498, 0.00000, 0.00000, -0.84686, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 27.09367, -0.00000, -0.00000, 0.00000 
0.09000, 1.62500,0.00000, 0.00000, 0.04392, 0.00000, 0.00000, -0.94096, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 26.72196, -0.00000, -0.00000, 0.00000 
0.10000, 1.62500,0.00000, 0.00000, 0.05379, 0.00000, 0.00000, -1.03239, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 26.34895, -0.00000, -0.00000, 0.00000 
0.11000, 1.62500,0.00000, 0.00000, 0.06456, 0.00000, 0.00000, -1.12117, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 25.97493, -0.00000, -0.00000, 0.00000 
0.12000, 1.62500,0.00000, 0.00000, 0.07620, 0.00000, 0.00000, -1.20726, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 25.60020, -0.00000, -0.00000, 0.00000 
0.13000, 1.62500,0.00000, 0.00000, 0.08869, 0.00000, 0.00000, -1.29068, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 25.22502, -0.00000, -0.00000, 0.00000 
0.14000, 1.62500,0.00000, 0.00000, 0.10201, 0.00000, 0.00000, -1.37142, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 24.84968, -0.00000, -0.00000, 0.00000 
