time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 1.12500,0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 24.98400, -0.00000, -0.00000, 0.00000 
0.01000, 1.12500,0.00000, 0.00000, 0.00040, 0.00000, 0.00000, -0.07949, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 24.74153, -0.00000, -0.00000, 0.00000 
0.02000, 1.12500,0.00000, 0.00000, 0.00158, 0.00000, 0.00000, -0.15724, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 24.49643, -0.00000, -0.00000, 0.00000 
0.03000, 1.12500,0.00000, 0.00000, 0.00354, 0.00000, 0.00000, -0.23324, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 24.24891, -0.00000, -0.00000, 0.00000 
0.04000, 1.12500,0.00000, 0.00000, 0.00624, 0.00000, 0.00000, -0.30745, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.99922, -0.00000, -0.00000, 0.00000 
0.05000, 1.12500,0.00000, 0.00000, 0.00968, 0.00000, 0.00000, -0.37988, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.74756, -0.00000, -0.00000, 0.00000 
0.06000, 1.12500,0.00000, 0.00000, 0.01383, 0.00000, 0.00000, -0.45050, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.49416, -0.00000, -0.00000, 0.00000 
0.07000, 1.12500,0.00000, 0.00000, 0.01868, 0.00000, 0.00000, -0.51930, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 23.23924, -0.00000, -0.00000, 0.00000 
0.08000, 1.12500,0.00000, 0.00000, 0.02421, 0.00000, 0.00000, -0.58628, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.98300, -0.00000, -0.00000, 0.00000 
0.09000, 1.12500,0.00000, 0.00000, 0.03040, 0.00000, 0.00000, -0.65143, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.72566, -0.00000, -0.00000, 0.00000 
0.10000, 1.12500,0.00000, 0.00000, 0.03724, 0.00000, 0.00000, -0.71473, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.46743, -0.00000, -0.00000, 0.00000 
0.11000, 1.12500,0.00000, 0.00000, 0.04469, 0.00000, 0.00000, -0.77619, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 22.20849, -0.00000, -0.00000, 0.00000 
0.12000, 1.12500,0.00000, 0.00000, 0.05275, 0.00000, 0.00000, -0.83580, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.94906, -0.00000, -0.00000, 0.00000 
0.13000, 1.12500,0.00000, 0.00000, 0.06140, 0.00000, 0.00000, -0.89355, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 21.68932, -0.00000, -0.00000, 0.00000 
