time, ref, y_nom_1, y_nom_2,y_nom_3,y_nom_4,y_nom_5,y_nom_6, y_nom_7,y_nom_8,y_nom_9,y_nom_10,y_nom_11,y_nom_12,u_nom_1,u_nom_2,u_nom_3,u_nom_4
0.00000, 2.87500,0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 42.48400, -0.00000, -0.00000, 0.00000 
0.01000, 2.87500,0.00000, 0.00000, 0.00102, 0.00000, 0.00000, -0.20315, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 41.86436, -0.00000, -0.00000, 0.00000 
0.02000, 2.87500,0.00000, 0.00000, 0.00405, 0.00000, 0.00000, -0.40185, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 41.23798, -0.00000, -0.00000, 0.00000 
0.03000, 2.87500,0.00000, 0.00000, 0.00904, 0.00000, 0.00000, -0.59605, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 40.60544, -0.00000, -0.00000, 0.00000 
0.04000, 2.87500,0.00000, 0.00000, 0.01595, 0.00000, 0.00000, -0.78571, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 39.96733, -0.00000, -0.00000, 0.00000 
0.05000, 2.87500,0.00000, 0.00000, 0.02474, 0.00000, 0.00000, -0.97080, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 39.32420, -0.00000, -0.00000, 0.00000 
0.06000, 2.87500,0.00000, 0.00000, 0.03535, 0.00000, 0.00000, -1.15127, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 38.67663, -0.00000, -0.00000, 0.00000 
0.07000, 2.87500,0.00000, 0.00000, 0.04775, 0.00000, 0.00000, -1.32711, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 38.02516, -0.00000, -0.00000, 0.00000 
0.08000, 2.87500,0.00000, 0.00000, 0.06188, 0.00000, 0.00000, -1.49828, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 37.37034, -0.00000, -0.00000, 0.00000 
0.09000, 2.87500,0.00000, 0.00000, 0.07770, 0.00000, 0.00000, -1.66477, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 36.71270, -0.00000, -0.00000, 0.00000 
0.10000, 2.87500,0.00000, 0.00000, 0.09516, 0.00000, 0.00000, -1.82654, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 36.05276, -0.00000, -0.00000, 0.00000 
0.11000, 2.87500,0.00000, 0.00000, 0.11422, 0.00000, 0.00000, -1.98360, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 35.39104, -0.00000, -0.00000, 0.00000 
0.12000, 2.87500,0.00000, 0.00000, 0.13482, 0.00000, 0.00000, -2.13593, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 34.72804, -0.00000, -0.00000, 0.00000 
0.13000, 2.87500,0.00000, 0.00000, 0.15692, 0.00000, 0.00000, -2.28352, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 34.06427, -0.00000, -0.00000, 0.00000 
0.14000, 2.87500,0.00000, 0.00000, 0.18047, 0.00000, 0.00000, -2.42636, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 33.40020, -0.00000, -0.00000, 0.00000 
0.15000, 2.87500,0.00000, 0.00000, 0.20543, 0.00000, 0.00000, -2.56446, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 32.73632, -0.00000, -0.00000, 0.00000 
0.16000, 2.87500,0.00000, 0.00000, 0.23175, 0.00000, 0.00000, -2.69782, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 32.07308, -0.00000, -0.00000, 0.00000 
0.17000, 2.87500,0.00000, 0.00000, 0.25937, 0.00000, 0.00000, -2.82645, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,0.00000, 31.41094, -0.00000, -0.00000, 0.00000 
